"OTUID"	"saAus.K9.1"	"saAus.K9.6"	"saAus.K9.7"	"saAus.K9.8"	"saAus.K9.9"	"saAus.K9.11"	"saAus.K9.12"	"saAus.K9.14"	"saAus.K9.15"	"saAus.K9.17"	"saAus.K9.18"	"saAus.K9.21"	"saAus.K9.22"	"saAus.K9.23"	"saAus.K9.24"	"saAus.K9.25"	"saAus.K9.26"	"saAus.K9.27"	"saAus.K9.28"	"saAus.K9.29"	"saAus.K9.30"	"saAus.K9.31"	"saAus.K9.32"	"saAus.K9.35"	"saAus.K9.36"	"saAus.K9.38"	"saAus.K9.39"	"saAus.K9.40"	"saAus.K9.42"	"saAus.K9.43"	"saAus.K9.46"	"saAus.K9.47"	"saAus.K9.50"	"saAus.K9.52"	"saAus.K9.53"	"saAus.K9.56"	"saAus.K9.58"	"saAus.K9.60"	"saAus.K9.61"	"saAus.K9.63"	"saAus.K9.65"	"saAus.K9.66"	"saAus.K9.68"	"saAus.K9.69"	"saAus.K9.70"	"saAus.K9.71"	"saAus.K9.72"	"saAus.K9.73"	"saAus.K9.74"	"saAus.K9.75"	"saAus.K9.76"	"saAus.K9.77"	"saAus.K9.78"	"saAus.K9.79"	"saAus.K9.80"	"saAus.K9.82"	"saAus.K9.83"	"saAus.K9.85"	"saAus.K9.87"	"saAus.K9.88"	"saAus.K9.89"	"saAus.K9.90"	"saAus.K9.92"	"saAus.K9.93"	"saAus.K9.94"	"saAus.K9.97"	"saAus.K9.99"	"saAus.K9.100"	"saAus.K9.101"	"saAus.K9.104"	"saAus.K9.105"	"saAus.K9.106"	"saAus.K9.107"	"saAus.K9.109"	"saAus.K9.110"	"saAus.K9.113"	"saAus.K9.114"	"saAus.K9.115"	"saAus.K9.116"	"saAus.K9.117"	"saAus.K9.118"	"saAus.K9.119"	"saAus.K9.120"	"saAus.K9.121"	"saAus.K9.122"	"saAus.K9.123"	"saAus.K9.124"	"saAus.K9.125"	"saAus.K9.126"	"saAus.K9.128"	"saAus.K9.129"	"saAus.K9.131"	"saAus.K9.132"	"saAus.K9.133"	"saAus.K9.134"	"saAus.K9.135"	"saAus.K9.138"	"saAus.K9.139"	"saAus.K9.140"	"saAus.K9.141"	"saAus.K9.143"	"saAus.K9.145"	"saAus.K9.147"	"saAus.K9.148"	"saAus.K9.149"	"saAus.K9.150"	"saAus.K9.151"	"saAus.K9.152"	"saAus.K9.153"	"saAus.K9.154"	"saAus.K9.155"	"saAus.K9.157"	"saAus.K9.158"	"saAus.K9.159"	"saAus.K9.160"	"saAus.K9.161"	"saAus.K9.163"	"saAus.K9.165"	"saAus.K9.166"	"saAus.K9.167"	"saAus.K9.169"	"saAus.K9.170"	"saAus.K9.171"	"saAus.K9.172"	"saAus.K9.173"	"saAus.K9.174"	"saAus.K9.176"	"saAus.K9.177"	"saAus.K9.178"	"saAus.K9.179"	"saAus.K9.180"	"saAus.K9.181"	"saAus.K9.183"	"saAus.K9.184"	"saAus.K9.186"	"saAus.K9.187"	"saAus.K9.188"	"saAus.K9.190"	"saAus.K9.191"	"saAus.K9.193"	"saAus.K9.194"	"saAus.K9.195"	"saAus.K9.196"	"saAus.K9.197"	"saAus.K9.198"	"saAus.K9.199"	"saAus.K9.200"	"saAus.K9.201"	"saAus.K9.202"	"saAus.K9.203"	"saAus.K9.204"	"saAus.K9.205"	"saAus.K9.206"	"saAus.K9.207"	"saAus.K9.208"	"saAus.K9.209"	"saAus.K9.210"	"saAus.K9.211"	"saAus.K9.215"	"saAus.K9.216"	"saAus.K9.217"	"saAus.K9.218"	"saAus.K9.222"	"saAus.K9.223"	"saAus.K9.224"	"saAus.K9.225"	"saAus.K9.226"	"saAus.K9.228"	"saAus.K9.230"	"saAus.K9.231"	"saAus.K9.233"	"saAus.K9.235"	"saAus.K9.236"	"saAus.K9.237"	"saAus.K9.239"	"saAus.K9.240"	"saAus.K9.241"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
"068191967978101ed6ccfee8c6a13a5f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Kaistobacter"
"069356addd2e2cddb9ee3fba42589fb3"	0	0	0	0	0.01614205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
"0694b5f835b9b70ddffa86967fc60c5e"	0	0	0	0	0	0	0	0.008071025	0.01614205	0	0.008071025	0	0	0.008071025	0	0	0	0	0	0.01614205	0	0	0	0	0.0322841	0.008071025	0	0	0	0	0.0322841	0	0.008071025	0.024213075	0.056497175	0.008071025	0.008071025	0	0	0.008071025	0	0	0	0	0	0.040355125	0.01614205	0.008071025	0	0	0.01614205	0	0.008071025	0.024213075	0	0	0	0.024213075	0	0	0	0.008071025	0	0.008071025	0	0.01614205	0	0.008071025	0.008071025	0	0	0.024213075	0.008071025	0.008071025	0	0	0	0	0.008071025	0	0.008071025	0	0	0.008071025	0	0.008071025	0	0	0.01614205	0	0.008071025	0	0.01614205	0.01614205	0.04842615	0.008071025	0.008071025	0.008071025	0.008071025	0	0.0322841	0	0	0	0	0	0.008071025	0	0	0	0.008071025	0	0.008071025	0	0	0	0	0	0	0.008071025	0.024213075	0	0	0	0	0.008071025	0	0.01614205	0.008071025	0	0	0	0.008071025	0.008071025	0.008071025	0	0.01614205	0	0.008071025	0	0.008071025	0	0	0.008071025	0	0.008071025	0	0	0.008071025	0.0322841	0	0	0	0	0	0.008071025	0.008071025	0	0	0	0.008071025	0	0	0.0322841	0.008071025	0	0	0.0645682	0	0.0322841	0.008071025	0.008071025	0.008071025	0.024213075	0.01614205	0.024213075	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Other"	"Other"	"Other"
"069c7066daaed6970374b6a9a3347ff4"	0	0	0	0.040355125	0	0	0	0	0	0.008071025	0	0.024213075	0	0	0	0	0	0	0	0	0.008071025	0	0	0.008071025	0.01614205	0	0	0	0	0.008071025	0.008071025	0	0	0.01614205	0	0	0	0	0	0	0	0.008071025	0.01614205	0	0	0	0	0.01614205	0	0	0.008071025	0	0	0.008071025	0	0	0	0.008071025	0	0	0.008071025	0	0	0.0322841	0	0	0	0	0	0.008071025	0	0.008071025	0	0.008071025	0.008071025	0.008071025	0	0	0	0.01614205	0	0	0	0	0	0.008071025	0.008071025	0.008071025	0.008071025	0	0	0	0	0.008071025	0.008071025	0.01614205	0	0	0.008071025	0	0	0	0	0	0	0.008071025	0.008071025	0	0	0	0	0	0	0	0	0.008071025	0	0.008071025	0	0	0.008071025	0.008071025	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0.008071025	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04842615	0	0	0	0	0	0	0	0.008071025	0	0	0	0.01614205	0	0.01614205	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Other"	"Other"
"06a90da83ac4778c40ffcd9129387239"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	NA	NA
"06a9334b79959a91686db30bc51c7819"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Other"
"06b70bfd7c0b9edbba97b627bf2240d4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	NA
"06b9cb1d4721addac43a22485c3da9bc"	1.307506053	2.13882163	0.1937046	6.07748184	0.661824052	0.290556901	1.057304278	2.429378531	1.000807103	0.944309927	0.371267151	1.460855529	0.742534302	1.686844229	0.500403551	2.203389831	0.492332526	2.518159806	0.823244552	0.581113801	1.97740113	3.833736885	1.251008878	2.10653753	4.237288136	2.300242131	2.429378531	8.361581921	2.389023406	1.267150928	3.696529459	2.534301856	2.130750605	3.228410008	2.518159806	3.80952381	1.638418079	3.462469734	6.892655367	0.451977401	0.330912026	0.330912026	1.985472155	0.524616626	0.508474576	7.578692494	0.976594027	2.841000807	2.098466505	0.258272801	3.405972559	0.419693301	2.17110573	3.478611784	0.653753027	0.314769976	0.355125101	10.95238095	3.962873285	1.016949153	2.066182405	0.621468927	6.577885391	3.438256659	0.508474576	2.695722357	9.9677159	4.600484262	0.903954802	2.824858757	0.476190476	2.792574657	1.428571429	0.476190476	3.744955609	2.865213882	0.322841001	1.267150928	5.278450363	2.227602906	2.348668281	1.549636804	1.670702179	1.654560129	2.849071832	0.920096852	2.219531881	3.252623083	2.566585956	1.541565779	0.661824052	0.758676352	0.968523002	1.557707829	2.574656981	1.275221953	2.001614205	1.089588378	1.016949153	0.363196126	3.527037934	0.451977401	4.713478612	0.774818402	3.882163035	2.582728006	0.322841001	2.711864407	0.589184826	0.298627926	1.162227603	0.411622276	2.889426957	1.162227603	3.599677159	4.261501211	0.137207425	2.445520581	0.17756255	3.179983858	3.92251816	2.873284907	2.163034705	1.549636804	0.234059726	1.081517353	0.347054076	1.646489104	1.638418079	0.597255851	2.881355932	0.492332526	7.021791768	0.968523002	1.743341404	4.786117837	9.491525424	0.379338176	1.226795803	2.687651332	3.898305085	1.049233253	1.678773204	1.194511703	0.524616626	2.130750605	4.108151735	2.485875706	8.280871671	2.437449556	0.201775626	4.568200161	0.581113801	3.107344633	0.306698951	0.411622276	4.802259887	2.518159806	0.169491525	5.383373688	0.589184826	3.333333333	0.242130751	0.774818402	1.525423729	0.11299435	2.623083132	3.260694108	0.072639225	1.824051655	0.274414851	0.500403551	2.372881356	1.702986279	3.801452785	1.985472155	3.946731235	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Sutterella"
"06c38502680148d5f39112053e66fb92"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Lautropia"
"06ce9ee40712a3b4b8d6b7fbda5027d4"	0	0	0	0	0.01614205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Other"
"06d0d00d49c837286a81e1a43493b576"	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA
"06d739f3e49cf9b246d752ecf63fa614"	0	0	0	0.008071025	0.008071025	0.008071025	0	0.008071025	0	0.008071025	0	0.008071025	0	0.008071025	0	0	0	0.008071025	0	0	0.008071025	0.01614205	0.008071025	0.008071025	0	0	0.01614205	0.01614205	0	0	0	0	0	0.008071025	0	0.008071025	0	0	0	0	0	0	0	0.008071025	0.008071025	0.01614205	0	0	0	0.01614205	0	0	0	0	0	0	0.01614205	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0.0322841	0	0	0	0	0	0	0	0	0	0	0.01614205	0	0	0	0	0	0	0	0	0	0.008071025	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Comamonas"
"06e1863af31b0ff433dde71ef808d0d8"	0.008071025	0.008071025	0	0	0.072639225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Other"
"06e3e97f3ee71ab689e7ad5a04838013"	0	0	0	0	0.0645682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	NA
"06eb45aaf25465e5620401a2477d5864"	0	0	0	0	0.01614205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Janthinobacterium"
"06eb5dc1a77941e40d913514a8535872"	0	0.008071025	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Polynucleobacter"
"06eb665de7a0e94e4aa84a095814db8c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	NA
"06ed3eb81b31851da1c8e006cade9f71"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024213075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"
"06ed68b7014313acb5d586fc3662ec38"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfomicrobiaceae"	"Desulfomicrobium"
"06f6085489579cdea1e8a4ea9acf9549"	0	0.008071025	0	0	0.008071025	0	0	0	0.01614205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0.008071025	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01614205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	NA
"06fac7c42988e01c540b225bdb3e36c8"	0	0	0	0	0	0	0	0	0	0.040355125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0.01614205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Bilophila"
"06fdd7f2c9c3cd1a106930923e4241e5"	0.0322841	0.008071025	0	0.0322841	0.258272801	0.008071025	0.008071025	0	0.0322841	0.217917676	0.056497175	0.008071025	0.008071025	0.008071025	0.088781275	0.088781275	0.008071025	0.01614205	0.04842615	0	0	0.008071025	0.024213075	0.0968523	0.024213075	0.0322841	0	0.024213075	0.0322841	0.0322841	0.01614205	0.04842615	0	0.008071025	0	0.008071025	0.008071025	0.01614205	0.024213075	0.01614205	0.024213075	0	0.008071025	0.11299435	0.072639225	0.0322841	0.758676352	0	0.01614205	0	0.11299435	0.01614205	0.040355125	0.0322841	0	0.0322841	0.01614205	0.008071025	0.024213075	0.104923325	0.0322841	0.056497175	0.008071025	0.1291364	0.01614205	0.008071025	0.0322841	0.024213075	0.0322841	0.008071025	0	5.367231638	0.04842615	0.0645682	0.024213075	0.008071025	0.01614205	0.01614205	0.01614205	0.008071025	0.419693301	0.250201776	0.024213075	0.056497175	0.01614205	0.088781275	0.234059726	0.024213075	0.01614205	0	0.072639225	0.024213075	0.040355125	0.008071025	0.04842615	0.024213075	0.11299435	0.008071025	0	0	0.742534302	0.008071025	0.185633575	0	0.008071025	0.008071025	0.008071025	0	0.008071025	0.024213075	0.01614205	0	0.008071025	0.0322841	0	0.01614205	0	0.008071025	0	0	0.01614205	0.01614205	0.024213075	0.008071025	0.008071025	0.024213075	0.01614205	0.008071025	0.0322841	0	0.024213075	0	0.08071025	0	0.01614205	0.008071025	0	0	0.01614205	0.040355125	0.008071025	0.024213075	0.008071025	0.008071025	0.008071025	0	0.01614205	0	0.008071025	0	0.008071025	0.008071025	0	0	0	0	0.01614205	0.008071025	0	0	0.024213075	0.17756255	0.01614205	0.008071025	0	0	0	0	0	0	0	0	0.008071025	0	0	0	0.008071025	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"
